MMSI,HDG,COG,SOG,LAT,LON
368000052,0,0,0,33.87040666666667,118.44379666666667
368000052,0,0,0,33.87034333333333,118.444255
368000052,0,0,0,33.87028,118.44471333333334
368000052,0,0,0,33.870218333333334,118.44517166666667
368000052,0,0,0,33.870155,118.44563
368000052,0,0,0,33.87009166666667,118.44608833333334
368000052,0,0,0,33.87003,118.44654666666666
368000052,0,0,0,33.86996666666667,118.447005
368000052,0,0,0,33.86990333333333,118.44746333333333
368000052,0,0,0,33.869841666666666,118.44792166666667
368000052,0,0,0,33.869778333333336,118.44838
368000052,0,0,0,33.869715,118.44883833333333
368000052,0,0,0,33.86965333333333,118.44929666666667
368000052,0,0,0,33.86959,118.449755
368000052,0,0,0,33.869526666666665,118.45021333333334
368000052,0,0,0,33.869465,118.45067166666666
368000052,0,0,0,33.86940166666667,118.45113
368000052,0,0,0,33.86933833333333,118.45158833333333
368000052,0,0,0,33.869276666666664,118.45204666666666
368000052,0,0,0,33.869213333333335,118.452505
368000052,0,0,0,33.86915,118.45296333333333
368000052,0,0,0,33.86908833333333,118.45342166666667
368000052,0,0,0,33.869025,118.45388
368000052,0,0,0,33.868961666666664,118.45433833333334
368000052,0,0,0,33.8689,118.45479666666667
368000052,0,0,0,33.86883666666667,118.455255
368000052,0,0,0,33.86877333333333,118.45571333333334
368000052,0,0,0,33.86871166666667,118.45617166666666
368000052,0,0,0,33.86864833333333,118.45663
368000052,0,0,0,33.868585,118.45708833333333
368000052,0,0,0,33.868521666666666,118.45754666666667
368000052,0,0,0,33.86846,118.458005
368000052,0,0,0,33.86839666666667,118.45846333333333
368000052,0,0,0,33.86833333333333,118.45892166666667
368000052,0,0,0,33.868271666666665,118.45938
368000052,0,0,0,33.868208333333335,118.45983833333334
368000052,0,0,0,33.868145,118.46029833333333
368000052,0,0,0,33.86808333333333,118.46075666666667
368000052,0,0,0,33.86802,118.461215
368000052,0,0,0,33.867956666666664,118.46167333333334
368000052,0,0,0,33.867895,118.46213166666666
368000052,0,0,0,33.86783166666667,118.46259
368000052,0,0,0,33.86776833333333,118.46304833333333
368000052,0,0,0,33.86770666666666,118.46350666666666
368000052,0,0,0,33.86764333333333,118.463965
368000052,0,0,0,33.86758,118.46442333333333
368000052,0,0,0,33.86751833333334,118.46488166666667
368000052,0,0,0,33.867455,118.46534
368000052,0,0,0,33.86739166666667,118.46579833333334
368000052,0,0,0,33.86733,118.46625666666667
368000052,0,0,0,33.867266666666666,118.466715
368000052,0,0,0,33.867203333333336,118.46717333333333
368000052,0,0,0,33.86714166666667,118.46763166666666
368000052,0,0,0,33.86707833333333,118.46809
368000052,0,0,0,33.867015,118.46854833333333
368000052,0,0,0,33.866953333333335,118.46900666666667
368000052,0,0,0,33.86689,118.469465
368000052,0,0,0,33.86682666666667,118.46992333333333
368000052,0,0,0,33.866765,118.47038166666667
368000052,0,0,0,33.866701666666664,118.47084
368000052,0,0,0,33.866638333333334,118.47129833333334
368000052,0,0,0,33.86657666666667,118.47175666666666
368000052,0,0,0,33.86651333333333,118.472215
368000052,0,0,0,33.86645,118.47267333333333
368000052,0,0,0,33.86638833333333,118.47313166666666
368000052,0,0,0,33.866325,118.47359
368000052,0,0,0,33.86626166666667,118.47404833333333
368000052,0,0,0,33.8662,118.47450666666667
368000052,0,0,0,33.86613666666667,118.474965
368000052,0,0,0,33.86607333333333,118.47542333333334
368000052,0,0,0,33.866011666666665,118.47588166666667
368000052,0,0,0,33.865948333333336,118.47634
368000052,0,0,0,33.865885,118.47679833333333
368000052,0,0,0,33.86582333333333,118.47725666666666
368000052,0,0,0,33.86576,118.477715
368000052,0,0,0,33.865696666666665,118.47817333333333
368000052,0,0,0,33.865635,118.47863166666667
368000052,0,0,0,33.86557166666667,118.47909
368000052,0,0,0,33.86550833333333,118.47954833333333
368000052,0,0,0,33.865446666666664,118.48000666666667
368000052,0,0,0,33.865383333333334,118.480465
368000052,0,0,0,33.86532,118.480925
368000052,0,0,0,33.86525666666667,118.48138333333333
368000052,0,0,0,33.865195,118.48184166666667
368000052,0,0,0,33.86513166666667,118.4823
368000052,0,0,0,33.86506833333333,118.48275833333334
368000052,0,0,0,33.865006666666666,118.48321666666666
368000052,0,0,0,33.864943333333336,118.483675
368000052,0,0,0,33.86488,118.48413333333333
368000052,0,0,0,33.86481833333333,118.48459166666666
368000052,0,0,0,33.864755,118.48505
368000052,0,0,0,33.864691666666666,118.48550833333333
368000052,0,0,0,33.86463,118.48596666666667
368000052,0,0,0,33.86456666666667,118.486425
368000052,0,0,0,33.86450333333333,118.48688333333334
368000052,0,0,0,33.864441666666664,118.48734166666667
368000052,0,0,0,33.864378333333335,118.4878
368000052,0,0,0,33.864315,118.48825833333333
368000052,0,0,0,33.86425333333333,118.48871666666666
368000052,0,0,0,33.86419,118.489175
368000052,0,0,0,33.864126666666664,118.48963333333333
368000052,0,0,0,33.864065,118.49009166666667
368000052,0,0,0,33.86400166666667,118.49055
368000052,0,0,0,33.86393833333333,118.49100833333334
368000052,0,0,0,33.86387666666667,118.49146666666667
368000052,0,0,0,33.86381333333333,118.491925
368000052,0,0,0,33.86375,118.49238333333334
368000052,0,0,0,33.863688333333336,118.49284166666666
368000052,0,0,0,33.863625,118.4933
368000052,0,0,0,33.86356166666667,118.49375833333333
368000052,0,0,0,33.8635,118.49421666666667
368000052,0,0,0,33.863436666666665,118.494675
368000052,0,0,0,33.863373333333335,118.49513333333333
368000052,0,0,0,33.86331166666667,118.49559166666667
368000052,0,0,0,33.86324833333333,118.49605
368000052,0,0,0,33.863185,118.49650833333334
368000052,0,0,0,33.863123333333334,118.49696666666667
368000052,0,0,0,33.86306,118.497425
368000052,0,0,0,33.86299666666667,118.49788333333333
368000052,0,0,0,33.862935,118.49834166666666
368000052,0,0,0,33.86287166666666,118.4988
368000052,0,0,0,33.862808333333334,118.49925833333333
368000052,0,0,0,33.862746666666666,118.49971666666667
368000052,0,0,0,33.86268333333334,118.500175
368000052,0,0,0,33.86262,118.50063333333334
368000052,0,0,0,33.86255833333333,118.50109166666667
368000052,0,0,0,33.862495,118.50155166666667
368000052,0,0,0,33.862431666666666,118.50201
368000052,0,0,0,33.86237,118.50246833333334
368000052,0,0,0,33.86230666666667,118.50292666666667
368000052,0,0,0,33.86224333333333,118.503385
368000052,0,0,0,33.862181666666665,118.50384333333334
368000052,0,0,0,33.862118333333335,118.50430166666666
368000052,0,0,0,33.862055,118.50476
368000052,0,0,0,33.86199166666667,118.50521833333333
368000052,0,0,0,33.86193,118.50567666666667
368000052,0,0,0,33.861866666666664,118.506135
368000052,0,0,0,33.861803333333334,118.50659333333333
368000052,0,0,0,33.86174166666667,118.50705166666667
368000052,0,0,0,33.86167833333333,118.50751
368000052,0,0,0,33.861615,118.50796833333334
368000052,0,0,0,33.86155333333333,118.50842666666667
368000052,0,0,0,33.86149,118.508885
368000052,0,0,0,33.86142666666667,118.50934333333333
368000052,0,0,0,33.861365,118.50980166666666
368000052,0,0,0,33.86130166666667,118.51026
368000052,0,0,0,33.86123833333333,118.51071833333333
368000052,0,0,0,33.861176666666665,118.51117666666667
368000052,0,0,0,33.861113333333336,118.511635
368000052,0,0,0,33.86105,118.51209333333334
368000052,0,0,0,33.86098833333333,118.51255166666667
368000052,0,0,0,33.860925,118.51301
368000052,0,0,0,33.860861666666665,118.51346833333334
368000052,0,0,0,33.8608,118.51392666666666
368000052,0,0,0,33.86073666666667,118.514385
368000052,0,0,0,33.86067333333333,118.51484333333333
368000052,0,0,0,33.860611666666664,118.51530166666667
368000052,0,0,0,33.860548333333334,118.51576
368000052,0,0,0,33.860485,118.51621833333333
368000052,0,0,0,33.86042333333334,118.51667666666667
368000052,0,0,0,33.86036,118.517135
368000052,0,0,0,33.86029666666666,118.51759333333334
368000052,0,0,0,33.860235,118.51805166666666
368000052,0,0,0,33.860171666666666,118.51851
368000052,0,0,0,33.860108333333336,118.51896833333333
368000052,0,0,0,33.86004666666667,118.51942666666666
368000052,0,0,0,33.85998333333333,118.519885
368000052,0,0,0,33.85992,118.52034333333333
368000052,0,0,0,33.859858333333335,118.52080166666667
368000052,0,0,0,33.859795,118.52126
368000052,0,0,0,33.85973166666667,118.52171833333334
368000052,0,0,0,33.85967,118.52217833333333
368000052,0,0,0,33.859606666666664,118.52263666666667
368000052,0,0,0,33.859543333333335,118.523095
368000052,0,0,0,33.85948166666667,118.52355333333334
368000052,0,0,0,33.85941833333333,118.52401166666667
368000052,0,0,0,33.859355,118.52447
368000052,0,0,0,33.85929333333333,118.52492833333334
368000052,0,0,0,33.85923,118.52538666666666
368000052,0,0,0,33.85916666666667,118.525845
368000052,0,0,0,33.859105,118.52630333333333
368000052,0,0,0,33.85904166666667,118.52676166666667
368000052,0,0,0,33.85897833333333,118.52722
368000052,0,0,0,33.858916666666666,118.52767833333333
368000052,0,0,0,33.858853333333336,118.52813666666667
368000052,0,0,0,33.85879,118.528595
368000052,0,0,0,33.85872833333333,118.52905333333334
368000052,0,0,0,33.858665,118.52951166666666
368000052,0,0,0,33.858601666666665,118.52997
368000052,0,0,0,33.858538333333335,118.53042833333333
368000052,0,0,0,33.85847666666667,118.53088666666666
368000052,0,0,0,33.85841333333333,118.531345
368000052,0,0,0,33.85835,118.53180333333333
368000052,0,0,0,33.858288333333334,118.53226166666667
368000052,0,0,0,33.858225,118.53272
368000052,0,0,0,33.85816166666667,118.53317833333334
368000052,0,0,0,33.8581,118.53363666666667
368000052,0,0,0,33.85803666666666,118.534095
368000052,0,0,0,33.857973333333334,118.53455333333333
368000052,0,0,0,33.857911666666666,118.53501166666666
368000052,0,0,0,33.85784833333334,118.53547
368000052,0,0,0,33.857785,118.53592833333333
368000052,0,0,0,33.85772333333333,118.53638666666667
368000052,0,0,0,33.85766,118.536845
368000052,0,0,0,33.857596666666666,118.53730333333333
368000052,0,0,0,33.857535,118.53776166666667
368000052,0,0,0,33.85747166666667,118.53822
368000052,0,0,0,33.85740833333333,118.53867833333334
368000052,0,0,0,33.857346666666665,118.53913666666666
368000052,0,0,0,33.857283333333335,118.539595
368000052,0,0,0,33.85722,118.54005333333333
368000052,0,0,0,33.85715833333333,118.54051166666666
368000052,0,0,0,33.857095,118.54097
368000052,0,0,0,33.857031666666664,118.54142833333333
368000052,0,0,0,33.85697,118.54188666666667
368000052,0,0,0,33.85690666666667,118.54234666666666
368000052,0,0,0,33.85684333333333,118.542805
368000052,0,0,0,33.85678166666667,118.54326333333333
368000052,0,0,0,33.85671833333333,118.54372166666667
368000052,0,0,0,33.856655,118.54418
368000052,0,0,0,33.856593333333336,118.54463833333334
368000052,0,0,0,33.85653,118.54509666666667
368000052,0,0,0,33.85646666666667,118.545555
368000052,0,0,0,33.856405,118.54601333333333
368000052,0,0,0,33.856341666666665,118.54647166666666
368000052,0,0,0,33.856278333333336,118.54693
368000052,0,0,0,33.85621666666667,118.54738833333333
368000052,0,0,0,33.85615333333333,118.54784666666667
368000052,0,0,0,33.85609,118.548305
368000052,0,0,0,33.856028333333335,118.54876333333333
368000052,0,0,0,33.855965,118.54922166666667
368000052,0,0,0,33.85590166666667,118.54968
368000052,0,0,0,33.85584,118.55013833333334
368000052,0,0,0,33.855776666666664,118.55059666666666
368000052,0,0,0,33.855713333333334,118.551055
368000052,0,0,0,33.85565166666667,118.55151333333333
368000052,0,0,0,33.85558833333333,118.55197166666666
368000052,0,0,0,33.855525,118.55243
368000052,0,0,0,33.85546333333333,118.55288833333333
368000052,0,0,0,33.8554,118.55334666666667
368000052,0,0,0,33.855336666666666,118.553805
368000052,0,0,0,33.855273333333336,118.55426333333334
368000052,0,0,0,33.85521166666667,118.55472166666667
368000052,0,0,0,33.85514833333333,118.55518
368000052,0,0,0,33.855085,118.55563833333333
368000052,0,0,0,33.855023333333335,118.55609666666666
368000052,0,0,0,33.85496,118.556555
368000052,0,0,0,33.85489666666667,118.55701333333333
368000052,0,0,0,33.854835,118.55747166666667
368000052,0,0,0,33.854771666666664,118.55793
368000052,0,0,0,33.854708333333335,118.55838833333334
368000052,0,0,0,33.85464666666667,118.55884666666667
368000052,0,0,0,33.85458333333333,118.559305
368000052,0,0,0,33.85452,118.55976333333334
368000052,0,0,0,33.85445833333333,118.56022166666666
368000052,0,0,0,33.854395,118.56068
368000052,0,0,0,33.85433166666667,118.56113833333333
368000052,0,0,0,33.85427,118.56159666666667
368000052,0,0,0,33.85420666666667,118.562055
368000052,0,0,0,33.85414333333333,118.56251333333333
368000052,0,0,0,33.854081666666666,118.56297333333333
368000052,0,0,0,33.854018333333336,118.56343166666667
368000052,0,0,0,33.853955,118.56389
368000052,0,0,0,33.85389333333333,118.56434833333333
368000052,0,0,0,33.85383,118.56480666666667
368000052,0,0,0,33.853766666666665,118.565265
368000052,0,0,0,33.853705,118.56572333333334
368000052,0,0,0,33.85364166666667,118.56618166666667
368000052,0,0,0,33.85357833333333,118.56664
368000052,0,0,0,33.853516666666664,118.56709833333333
368000052,0,0,0,33.853453333333334,118.56755666666666
368000052,0,0,0,33.85339,118.568015
368000052,0,0,0,33.85332833333333,118.56847333333333
368000052,0,0,0,33.853265,118.56893166666667
368000052,0,0,0,33.85320166666666,118.56939
368000052,0,0,0,33.85314,118.56984833333334
368000052,0,0,0,33.85307666666667,118.57030666666667
368000052,0,0,0,33.85301333333334,118.570765
368000052,0,0,0,33.85295166666667,118.57122333333334
368000052,0,0,0,33.85288833333333,118.57168166666666
368000052,0,0,0,33.852825,118.57214
368000052,0,0,0,33.852763333333336,118.57259833333333
368000052,0,0,0,33.8527,118.57305666666667
368000052,0,0,0,33.85263666666667,118.573515
368000052,0,0,0,33.852575,118.57397333333333
368000052,0,0,0,33.852511666666665,118.57443166666667
368000052,0,0,0,33.852448333333335,118.57489
368000052,0,0,0,33.85238666666667,118.57534833333334
368000052,0,0,0,33.85232333333333,118.57580666666667
368000052,0,0,0,33.85226,118.576265
368000052,0,0,0,33.852198333333334,118.57672333333333
368000052,0,0,0,33.852135,118.57718166666666
368000052,0,0,0,33.85207166666667,118.57764
368000052,0,0,0,33.85200833333333,118.57809833333333
368000052,0,0,0,33.85194666666667,118.57855666666667
368000052,0,0,0,33.85188333333333,118.579015
368000052,0,0,0,33.85182,118.57947333333334
368000052,0,0,0,33.851758333333336,118.57993166666667
368000052,0,0,0,33.851695,118.58039
368000052,0,0,0,33.85163166666667,118.58084833333334
368000052,0,0,0,33.85157,118.58130666666666
368000052,0,0,0,33.851506666666666,118.581765
368000052,0,0,0,33.851443333333336,118.58222333333333
368000052,0,0,0,33.85138166666667,118.58268166666667
368000052,0,0,0,33.85131833333333,118.58314
368000052,0,0,0,33.851255,118.5836
368000052,0,0,0,33.851193333333335,118.58405833333333
368000052,0,0,0,33.85113,118.58451666666667
368000052,0,0,0,33.85106666666667,118.584975
368000052,0,0,0,33.851005,118.58543333333333
368000052,0,0,0,33.850941666666664,118.58589166666667
368000052,0,0,0,33.850878333333334,118.58635
368000052,0,0,0,33.85081666666667,118.58680833333334
368000052,0,0,0,33.85075333333333,118.58726666666666
368000052,0,0,0,33.85069,118.587725
368000052,0,0,0,33.85062833333333,118.58818333333333
368000052,0,0,0,33.850565,118.58864166666666
368000052,0,0,0,33.850501666666666,118.5891
368000052,0,0,0,33.85044,118.58955833333333
368000052,0,0,0,33.85037666666667,118.59001666666667
368000052,0,0,0,33.85031333333333,118.590475
368000052,0,0,0,33.850251666666665,118.59093333333334
368000052,0,0,0,33.850188333333335,118.59139166666667
368000052,0,0,0,33.850125,118.59185
368000052,0,0,0,33.85006333333333,118.59230833333334
368000052,0,0,0,33.85,118.59276666666666
368000052,0,0,0,33.849936666666665,118.593225
368000052,0,0,0,33.849875,118.59368333333333
368000052,0,0,0,33.84981166666667,118.59414166666667
368000052,0,0,0,33.84974833333333,118.5946
368000052,0,0,0,33.84968666666666,118.59505833333333
368000052,0,0,0,33.849623333333334,118.59551666666667
368000052,0,0,0,33.84956,118.595975
368000052,0,0,0,33.84949833333334,118.59643333333334
368000052,0,0,0,33.849435,118.59689166666666
368000052,0,0,0,33.84937166666667,118.59735
368000052,0,0,0,33.84931,118.59780833333333
368000052,0,0,0,33.849246666666666,118.59826666666666
368000052,0,0,0,33.849183333333336,118.598725
368000052,0,0,0,33.84912166666667,118.59918333333333
368000052,0,0,0,33.84905833333333,118.59964166666667
368000052,0,0,0,33.848995,118.6001
368000052,0,0,0,33.848933333333335,118.60055833333334
368000052,0,0,0,33.84887,118.60101666666667
368000052,0,0,0,33.84880666666667,118.601475
368000052,0,0,0,33.848745,118.60193333333333
368000052,0,0,0,33.848681666666664,118.60239166666666
368000052,0,0,0,33.848618333333334,118.60285
368000052,0,0,0,33.848555,118.60330833333333
368000052,0,0,0,33.84849333333333,118.60376666666667
368000052,0,0,0,33.84843,118.60422666666666
368000052,0,0,0,33.848366666666664,118.604685
368000052,0,0,0,33.848305,118.60514333333333
368000052,0,0,0,33.84824166666667,118.60560166666667
368000052,0,0,0,33.84817833333334,118.60606
368000052,0,0,0,33.84811666666667,118.60651833333333
368000052,0,0,0,33.84805333333333,118.60697666666667
368000052,0,0,0,33.84799,118.607435
368000052,0,0,0,33.847928333333336,118.60789333333334
368000052,0,0,0,33.847865,118.60835166666666
368000052,0,0,0,33.84780166666667,118.60881
368000052,0,0,0,33.84774,118.60926833333333
368000052,0,0,0,33.847676666666665,118.60972666666666
368000052,0,0,0,33.847613333333335,118.610185
368000052,0,0,0,33.84755166666667,118.61064333333333
368000052,0,0,0,33.84748833333333,118.61110166666667
368000052,0,0,0,33.847425,118.61156
368000052,0,0,0,33.847363333333334,118.61201833333334
368000052,0,0,0,33.8473,118.61247666666667
368000052,0,0,0,33.84723666666667,118.612935
368000052,0,0,0,33.847175,118.61339333333333
368000052,0,0,0,33.84711166666666,118.61385166666666
368000052,0,0,0,33.84704833333333,118.61431
368000052,0,0,0,33.846986666666666,118.61476833333333
368000052,0,0,0,33.846923333333336,118.61522666666667
368000052,0,0,0,33.84686,118.615685
368000052,0,0,0,33.84679833333333,118.61614333333333
368000052,0,0,0,33.846735,118.61660166666667
368000052,0,0,0,33.846671666666666,118.61706
368000052,0,0,0,33.84661,118.61751833333334
368000052,0,0,0,33.84654666666667,118.61797666666666
368000052,0,0,0,33.84648333333333,118.618435
368000052,0,0,0,33.846421666666664,118.61889333333333
368000052,0,0,0,33.846358333333335,118.61935166666666
368000052,0,0,0,33.846295,118.61981
368000052,0,0,0,33.84623333333333,118.62026833333333
368000052,0,0,0,33.84617,118.62072666666667
368000052,0,0,0,33.846106666666664,118.621185
368000052,0,0,0,33.846045,118.62164333333334
368000052,0,0,0,33.84598166666667,118.62210166666667
368000052,0,0,0,33.84591833333333,118.62256
368000052,0,0,0,33.84585666666667,118.62301833333333
368000052,0,0,0,33.84579333333333,118.62347666666666
368000052,0,0,0,33.84573,118.623935
368000052,0,0,0,33.845668333333336,118.624395
368000052,0,0,0,33.845605,118.62485333333333
368000052,0,0,0,33.84554166666667,118.62531166666666
368000052,0,0,0,33.84548,118.62577
368000052,0,0,0,33.845416666666665,118.62622833333333
368000052,0,0,0,33.845353333333335,118.62668666666667
368000052,0,0,0,33.84529,118.627145
368000052,0,0,0,33.84522833333333,118.62760333333334
368000052,0,0,0,33.845165,118.62806166666667
368000052,0,0,0,33.845101666666665,118.62852
368000052,0,0,0,33.84504,118.62897833333334
368000052,0,0,0,33.84497666666667,118.62943666666666
368000052,0,0,0,33.84491333333333,118.629895
368000052,0,0,0,33.84485166666666,118.63035333333333
368000052,0,0,0,33.844788333333334,118.63081166666667
368000052,0,0,0,33.844725,118.63127
368000052,0,0,0,33.84466333333334,118.63172833333333
368000052,0,0,0,33.8446,118.63218666666667
368000052,0,0,0,33.84453666666667,118.632645
368000052,0,0,0,33.844475,118.63310333333334
368000052,0,0,0,33.844411666666666,118.63356166666667
368000052,0,0,0,33.844348333333336,118.63402
368000052,0,0,0,33.84428666666667,118.63447833333333
368000052,0,0,0,33.84422333333333,118.63493666666666
368000052,0,0,0,33.84416,118.635395
368000052,0,0,0,33.844098333333335,118.63585333333333
368000052,0,0,0,33.844035,118.63631166666667
368000052,0,0,0,33.84397166666667,118.63677
368000052,0,0,0,33.84391,118.63722833333334
368000052,0,0,0,33.843846666666664,118.63768666666667
368000052,0,0,0,33.843783333333334,118.638145
368000052,0,0,0,33.84372166666667,118.63860333333334
368000052,0,0,0,33.84365833333333,118.63906166666666
368000052,0,0,0,33.843595,118.63952
368000052,0,0,0,33.84353333333333,118.63997833333333
368000052,0,0,0,33.84347,118.64043666666667
368000052,0,0,0,33.84340666666667,118.640895
368000052,0,0,0,33.843345,118.64135333333333
368000052,0,0,0,33.84328166666667,118.64181166666667
368000052,0,0,0,33.84321833333333,118.64227
368000052,0,0,0,33.843156666666665,118.64272833333334
368000052,0,0,0,33.843093333333336,118.64318666666667
368000052,0,0,0,33.84303,118.643645
368000052,0,0,0,33.84296833333333,118.64410333333333
368000052,0,0,0,33.842905,118.64456166666666
368000052,0,0,0,33.842841666666665,118.64502166666666
368000052,0,0,0,33.84278,118.64548
368000052,0,0,0,33.84271666666667,118.64593833333333
368000052,0,0,0,33.84265333333333,118.64639666666666
368000052,0,0,0,33.842591666666664,118.646855
368000052,0,0,0,33.842528333333334,118.64731333333333
368000052,0,0,0,33.842465,118.64777166666667
368000052,0,0,0,33.84240333333333,118.64823
368000052,0,0,0,33.84234,118.64868833333334
368000052,0,0,0,33.84227666666666,118.64914666666667
368000052,0,0,0,33.842215,118.649605
368000052,0,0,0,33.842151666666666,118.65006333333334
368000052,0,0,0,33.842088333333336,118.65052166666666
368000052,0,0,0,33.84202666666667,118.65098
368000052,0,0,0,33.84196333333333,118.65143833333333
368000052,0,0,0,33.8419,118.65189666666667
368000052,0,0,0,33.841836666666666,118.652355
368000052,0,0,0,33.841775,118.65281333333333
368000052,0,0,0,33.84171166666667,118.65327166666667
368000052,0,0,0,33.84164833333333,118.65373
368000052,0,0,0,33.841586666666664,118.65418833333334
368000052,0,0,0,33.841523333333335,118.65464666666666
368000052,0,0,0,33.84146,118.655105
368000052,0,0,0,33.84139833333333,118.65556333333333
368000052,0,0,0,33.841335,118.65602166666666
368000052,0,0,0,33.841271666666664,118.65648
368000052,0,0,0,33.84121,118.65693833333333
368000052,0,0,0,33.84114666666667,118.65739666666667
368000052,0,0,0,33.84108333333333,118.657855
368000052,0,0,0,33.84102166666667,118.65831333333334
368000052,0,0,0,33.84095833333333,118.65877166666667
368000052,0,0,0,33.840895,118.65923
368000052,0,0,0,33.840833333333336,118.65968833333334
368000052,0,0,0,33.84077,118.66014666666666
368000052,0,0,0,33.84070666666667,118.660605
368000052,0,0,0,33.840645,118.66106333333333
368000052,0,0,0,33.840581666666665,118.66152166666667
368000052,0,0,0,33.840518333333335,118.66198
368000052,0,0,0,33.84045666666667,118.66243833333333
368000052,0,0,0,33.84039333333333,118.66289666666667
368000052,0,0,0,33.84033,118.663355
368000052,0,0,0,33.840268333333334,118.66381333333334
368000052,0,0,0,33.840205,118.66427166666666
368000052,0,0,0,33.84014166666667,118.66473
368000052,0,0,0,33.84008,118.66518833333333
368000052,0,0,0,33.84001666666666,118.66564833333334
368000052,0,0,0,33.839953333333334,118.66610666666666
368000052,0,0,0,33.83989166666667,118.666565
368000052,0,0,0,33.83982833333334,118.66702333333333
368000052,0,0,0,33.839765,118.66748166666666
368000052,0,0,0,33.83970333333333,118.66794
368000052,0,0,0,33.83964,118.66839833333333
368000052,0,0,0,33.839576666666666,118.66885666666667
368000052,0,0,0,33.839515,118.669315
368000052,0,0,0,33.83945166666667,118.66977333333334
368000052,0,0,0,33.83938833333333,118.67023166666667
368000052,0,0,0,33.839326666666665,118.67069
368000052,0,0,0,33.839263333333335,118.67114833333333
368000052,0,0,0,33.8392,118.67160666666666
368000052,0,0,0,33.83913833333333,118.672065
368000052,0,0,0,33.839075,118.67252333333333
368000052,0,0,0,33.839011666666664,118.67298166666667
368000052,0,0,0,33.83895,118.67344
368000052,0,0,0,33.83888666666667,118.67389833333333
368000052,0,0,0,33.83882333333333,118.67435666666667
368000052,0,0,0,33.83876166666667,118.674815
368000052,0,0,0,33.83869833333333,118.67527333333334
368000052,0,0,0,33.838635,118.67573166666666
368000052,0,0,0,33.83857166666667,118.67619
368000052,0,0,0,33.83851,118.67664833333333
368000052,0,0,0,33.83844666666667,118.67710666666666
368000052,0,0,0,33.83838333333333,118.677565
368000052,0,0,0,33.838321666666666,118.67802333333333
368000052,0,0,0,33.838258333333336,118.67848166666667
368000052,0,0,0,33.838195,118.67894
368000052,0,0,0,33.83813333333333,118.67939833333334
368000052,0,0,0,33.83807,118.67985666666667
368000052,0,0,0,33.838006666666665,118.680315
368000052,0,0,0,33.837945,118.68077333333333
368000052,0,0,0,33.83788166666667,118.68123166666666
368000052,0,0,0,33.83781833333333,118.68169
368000052,0,0,0,33.837756666666664,118.68214833333333
