MMSI,HDG,COG,SOG,LAT,LON
368000014,0,0,0,33.82837833333333,118.47132833333333
368000014,0,0,0,33.82832833333333,118.47178833333334
368000014,0,0,0,33.82827833333333,118.47224833333334
368000014,0,0,0,33.828228333333335,118.47270833333333
368000014,0,0,0,33.828178333333334,118.47316833333333
368000014,0,0,0,33.82812833333333,118.47362833333334
368000014,0,0,0,33.82807833333333,118.47408833333333
368000014,0,0,0,33.828028333333336,118.47454833333333
368000014,0,0,0,33.827976666666665,118.47500833333334
368000014,0,0,0,33.82792666666667,118.47546833333334
368000014,0,0,0,33.82787666666667,118.47592833333333
368000014,0,0,0,33.82782666666667,118.47638833333333
368000014,0,0,0,33.827776666666665,118.47684833333334
368000014,0,0,0,33.82772666666666,118.47730833333334
368000014,0,0,0,33.82767666666667,118.47776833333333
368000014,0,0,0,33.82762666666667,118.47822833333333
368000014,0,0,0,33.827576666666666,118.47868833333334
368000014,0,0,0,33.827526666666664,118.47914833333333
368000014,0,0,0,33.82747666666667,118.47960833333333
368000014,0,0,0,33.82742666666667,118.48006833333334
368000014,0,0,0,33.827376666666666,118.48052833333334
368000014,0,0,0,33.827326666666664,118.48098833333333
368000014,0,0,0,33.827275,118.48144833333333
368000014,0,0,0,33.827225,118.48190666666666
368000014,0,0,0,33.827175,118.48236666666666
368000014,0,0,0,33.827125,118.48282666666667
368000014,0,0,0,33.827075,118.48328666666667
368000014,0,0,0,33.827025,118.48374666666666
368000014,0,0,0,33.826975,118.48420666666667
368000014,0,0,0,33.826925,118.48466666666667
368000014,0,0,0,33.826875,118.48512666666667
368000014,0,0,0,33.826825,118.48558666666666
368000014,0,0,0,33.826775,118.48604666666667
368000014,0,0,0,33.826725,118.48650666666667
368000014,0,0,0,33.826675,118.48696666666666
368000014,0,0,0,33.826625,118.48742666666666
368000014,0,0,0,33.826573333333336,118.48788666666667
368000014,0,0,0,33.826523333333334,118.48834666666667
368000014,0,0,0,33.82647333333333,118.48880666666666
368000014,0,0,0,33.82642333333333,118.48926666666667
368000014,0,0,0,33.826373333333336,118.48972666666667
368000014,0,0,0,33.826323333333335,118.49018666666667
368000014,0,0,0,33.82627333333333,118.49064666666666
368000014,0,0,0,33.82622333333333,118.49110666666667
368000014,0,0,0,33.82617333333334,118.49156666666667
368000014,0,0,0,33.826123333333335,118.49202666666666
368000014,0,0,0,33.82607333333333,118.492485
368000014,0,0,0,33.82602333333333,118.492945
368000014,0,0,0,33.82597333333333,118.493405
368000014,0,0,0,33.825923333333336,118.493865
368000014,0,0,0,33.825871666666664,118.494325
368000014,0,0,0,33.82582166666667,118.494785
368000014,0,0,0,33.82577166666667,118.495245
368000014,0,0,0,33.82572166666667,118.495705
368000014,0,0,0,33.825671666666665,118.496165
368000014,0,0,0,33.82562166666666,118.496625
368000014,0,0,0,33.82557166666667,118.497085
368000014,0,0,0,33.82552166666667,118.497545
368000014,0,0,0,33.825471666666665,118.498005
368000014,0,0,0,33.825421666666664,118.498465
368000014,0,0,0,33.82537166666667,118.498925
368000014,0,0,0,33.82532166666667,118.499385
368000014,0,0,0,33.825271666666666,118.499845
368000014,0,0,0,33.825221666666664,118.500305
368000014,0,0,0,33.82517,118.500765
368000014,0,0,0,33.82512,118.501225
368000014,0,0,0,33.82507,118.501685
368000014,0,0,0,33.82502,118.502145
368000014,0,0,0,33.82497,118.502605
368000014,0,0,0,33.82492,118.503065
368000014,0,0,0,33.82487,118.50352333333333
368000014,0,0,0,33.82482,118.50398333333334
368000014,0,0,0,33.82477,118.50444333333333
368000014,0,0,0,33.82472,118.50490333333333
368000014,0,0,0,33.82467,118.50536333333334
368000014,0,0,0,33.82462,118.50582333333334
368000014,0,0,0,33.82457,118.50628333333333
368000014,0,0,0,33.82452,118.50674333333333
368000014,0,0,0,33.824468333333336,118.50720333333334
368000014,0,0,0,33.824418333333334,118.50766333333333
368000014,0,0,0,33.82436833333333,118.50812333333333
368000014,0,0,0,33.82431833333333,118.50858333333333
368000014,0,0,0,33.824268333333336,118.50904333333334
368000014,0,0,0,33.824218333333334,118.50950333333333
368000014,0,0,0,33.82416833333333,118.50996333333333
368000014,0,0,0,33.82411833333333,118.51042333333334
368000014,0,0,0,33.82406833333334,118.51088333333334
368000014,0,0,0,33.824018333333335,118.51134333333333
368000014,0,0,0,33.82396833333333,118.51180333333333
368000014,0,0,0,33.82391833333333,118.51226333333334
368000014,0,0,0,33.82386833333333,118.51272333333333
368000014,0,0,0,33.823818333333335,118.51318333333333
368000014,0,0,0,33.823766666666664,118.51364333333333
368000014,0,0,0,33.82371666666667,118.51410166666666
368000014,0,0,0,33.82366666666667,118.51456166666667
368000014,0,0,0,33.823616666666666,118.51502166666667
368000014,0,0,0,33.823566666666665,118.51548166666667
368000014,0,0,0,33.82351666666667,118.51594166666666
368000014,0,0,0,33.82346666666667,118.51640166666667
368000014,0,0,0,33.82341666666667,118.51686166666667
368000014,0,0,0,33.823366666666665,118.51732166666666
368000014,0,0,0,33.82331666666666,118.51778166666666
368000014,0,0,0,33.82326666666667,118.51824166666667
368000014,0,0,0,33.82321666666667,118.51870166666667
368000014,0,0,0,33.823166666666665,118.51916166666666
368000014,0,0,0,33.823116666666664,118.51962166666667
368000014,0,0,0,33.823065,118.52008166666667
368000014,0,0,0,33.823015,118.52054166666667
368000014,0,0,0,33.822965,118.52100166666666
368000014,0,0,0,33.822915,118.52146166666667
368000014,0,0,0,33.822865,118.52192166666667
368000014,0,0,0,33.822815,118.52238166666666
368000014,0,0,0,33.822765,118.52284166666666
368000014,0,0,0,33.822715,118.52330166666667
368000014,0,0,0,33.822665,118.52376166666667
368000014,0,0,0,33.822615,118.52422166666666
368000014,0,0,0,33.822565,118.52468
368000014,0,0,0,33.822515,118.52514
368000014,0,0,0,33.822465,118.5256
368000014,0,0,0,33.822415,118.52606
368000014,0,0,0,33.822363333333335,118.52652
368000014,0,0,0,33.822313333333334,118.52698
368000014,0,0,0,33.82226333333333,118.52744
368000014,0,0,0,33.82221333333333,118.5279
368000014,0,0,0,33.822163333333336,118.52836
368000014,0,0,0,33.822113333333334,118.52882
368000014,0,0,0,33.82206333333333,118.52928
368000014,0,0,0,33.82201333333333,118.52974
368000014,0,0,0,33.821963333333336,118.5302
368000014,0,0,0,33.821913333333335,118.53066
368000014,0,0,0,33.82186333333333,118.53112
368000014,0,0,0,33.82181333333333,118.53158
368000014,0,0,0,33.82176333333334,118.53204
368000014,0,0,0,33.821713333333335,118.5325
368000014,0,0,0,33.821661666666664,118.53296
368000014,0,0,0,33.82161166666667,118.53342
368000014,0,0,0,33.82156166666667,118.53388
368000014,0,0,0,33.821511666666666,118.53434
368000014,0,0,0,33.821461666666664,118.5348
368000014,0,0,0,33.82141166666667,118.53525833333333
368000014,0,0,0,33.82136166666667,118.53571833333334
368000014,0,0,0,33.821311666666666,118.53617833333334
368000014,0,0,0,33.821261666666665,118.53663833333333
368000014,0,0,0,33.82121166666666,118.53709833333333
368000014,0,0,0,33.82116166666667,118.53755833333334
368000014,0,0,0,33.82111166666667,118.53801833333333
368000014,0,0,0,33.821061666666665,118.53847833333333
368000014,0,0,0,33.821011666666664,118.53893833333333
368000014,0,0,0,33.82096,118.53939833333334
368000014,0,0,0,33.82091,118.53985833333333
368000014,0,0,0,33.82086,118.54031833333333
368000014,0,0,0,33.82081,118.54077833333334
368000014,0,0,0,33.82076,118.54123833333334
368000014,0,0,0,33.82071,118.54169833333333
368000014,0,0,0,33.82066,118.54215833333333
368000014,0,0,0,33.82061,118.54261833333334
368000014,0,0,0,33.82056,118.54307833333333
368000014,0,0,0,33.82051,118.54353833333333
368000014,0,0,0,33.82046,118.54399833333333
368000014,0,0,0,33.82041,118.54445833333334
368000014,0,0,0,33.82036,118.54491833333333
368000014,0,0,0,33.82031,118.54537833333333
368000014,0,0,0,33.82026,118.54583833333334
368000014,0,0,0,33.82020833333333,118.54629666666666
368000014,0,0,0,33.82015833333333,118.54675666666667
368000014,0,0,0,33.82010833333333,118.54721666666667
368000014,0,0,0,33.820058333333336,118.54767666666666
368000014,0,0,0,33.820008333333334,118.54813666666666
368000014,0,0,0,33.81995833333333,118.54859666666667
368000014,0,0,0,33.81990833333333,118.54905666666667
368000014,0,0,0,33.819858333333336,118.54951666666666
368000014,0,0,0,33.819808333333334,118.54997666666667
368000014,0,0,0,33.81975833333333,118.55043666666667
368000014,0,0,0,33.81970833333333,118.55089666666667
368000014,0,0,0,33.81965833333334,118.55135666666666
368000014,0,0,0,33.819608333333335,118.55181666666667
368000014,0,0,0,33.81955833333333,118.55227666666667
368000014,0,0,0,33.81950666666667,118.55273666666666
368000014,0,0,0,33.81945666666667,118.55319666666666
368000014,0,0,0,33.819406666666666,118.55365666666667
368000014,0,0,0,33.819356666666664,118.55411666666667
368000014,0,0,0,33.81930666666667,118.55457666666666
368000014,0,0,0,33.81925666666667,118.55503666666667
368000014,0,0,0,33.819206666666666,118.55549666666667
368000014,0,0,0,33.819156666666665,118.55595666666666
368000014,0,0,0,33.81910666666667,118.55641666666666
368000014,0,0,0,33.81905666666667,118.556875
368000014,0,0,0,33.81900666666667,118.557335
368000014,0,0,0,33.818956666666665,118.557795
368000014,0,0,0,33.81890666666666,118.558255
368000014,0,0,0,33.81885666666667,118.558715
368000014,0,0,0,33.818805,118.559175
368000014,0,0,0,33.818755,118.559635
368000014,0,0,0,33.818705,118.560095
368000014,0,0,0,33.818655,118.560555
368000014,0,0,0,33.818605,118.561015
368000014,0,0,0,33.818555,118.561475
368000014,0,0,0,33.818505,118.561935
368000014,0,0,0,33.818455,118.562395
368000014,0,0,0,33.818405,118.562855
368000014,0,0,0,33.818355,118.563315
368000014,0,0,0,33.818305,118.563775
368000014,0,0,0,33.818255,118.564235
368000014,0,0,0,33.818205,118.564695
368000014,0,0,0,33.818155,118.565155
368000014,0,0,0,33.81810333333333,118.565615
368000014,0,0,0,33.81805333333333,118.566075
368000014,0,0,0,33.81800333333333,118.566535
368000014,0,0,0,33.817953333333335,118.566995
368000014,0,0,0,33.817903333333334,118.56745333333333
368000014,0,0,0,33.81785333333333,118.56791333333334
368000014,0,0,0,33.81780333333333,118.56837333333333
368000014,0,0,0,33.817753333333336,118.56883333333333
368000014,0,0,0,33.817703333333334,118.56929333333333
368000014,0,0,0,33.81765333333333,118.56975333333334
368000014,0,0,0,33.81760333333333,118.57021333333333
368000014,0,0,0,33.817553333333336,118.57067333333333
368000014,0,0,0,33.817503333333335,118.57113333333334
368000014,0,0,0,33.81745333333333,118.57159333333334
368000014,0,0,0,33.81740166666667,118.57205333333333
368000014,0,0,0,33.81735166666667,118.57251333333333
368000014,0,0,0,33.817301666666665,118.57297333333334
368000014,0,0,0,33.817251666666664,118.57343333333333
368000014,0,0,0,33.81720166666667,118.57389333333333
368000014,0,0,0,33.81715166666667,118.57435333333333
368000014,0,0,0,33.817101666666666,118.57481333333334
368000014,0,0,0,33.817051666666664,118.57527333333333
368000014,0,0,0,33.81700166666667,118.57573333333333
368000014,0,0,0,33.81695166666667,118.57619333333334
368000014,0,0,0,33.816901666666666,118.57665333333334
368000014,0,0,0,33.816851666666665,118.57711333333333
368000014,0,0,0,33.81680166666667,118.57757333333333
368000014,0,0,0,33.81675166666667,118.57803166666666
368000014,0,0,0,33.8167,118.57849166666666
368000014,0,0,0,33.81665,118.57895166666667
368000014,0,0,0,33.8166,118.57941166666667
368000014,0,0,0,33.81655,118.57987166666666
368000014,0,0,0,33.8165,118.58033166666667
368000014,0,0,0,33.81645,118.58079166666667
368000014,0,0,0,33.8164,118.58125166666666
368000014,0,0,0,33.81635,118.58171166666666
368000014,0,0,0,33.8163,118.58217166666667
368000014,0,0,0,33.81625,118.58263166666667
368000014,0,0,0,33.8162,118.58309166666666
368000014,0,0,0,33.81615,118.58355166666666
368000014,0,0,0,33.8161,118.58401166666667
368000014,0,0,0,33.81605,118.58447166666667
368000014,0,0,0,33.81599833333333,118.58493166666666
368000014,0,0,0,33.81594833333333,118.58539166666667
368000014,0,0,0,33.81589833333334,118.58585166666667
368000014,0,0,0,33.815848333333335,118.58631166666666
368000014,0,0,0,33.81579833333333,118.58677166666666
368000014,0,0,0,33.81574833333333,118.58723166666667
368000014,0,0,0,33.81569833333333,118.58769166666667
368000014,0,0,0,33.815648333333336,118.58815166666666
368000014,0,0,0,33.815598333333334,118.58861166666667
368000014,0,0,0,33.81554833333333,118.58907
368000014,0,0,0,33.81549833333333,118.58953
368000014,0,0,0,33.815448333333336,118.58999
368000014,0,0,0,33.815398333333334,118.59045
368000014,0,0,0,33.81534833333333,118.59091
368000014,0,0,0,33.81529666666667,118.59137
368000014,0,0,0,33.81524666666667,118.59183
368000014,0,0,0,33.815196666666665,118.59229
368000014,0,0,0,33.815146666666664,118.59275
368000014,0,0,0,33.81509666666667,118.59321
368000014,0,0,0,33.81504666666667,118.59367
368000014,0,0,0,33.814996666666666,118.59413
368000014,0,0,0,33.814946666666664,118.59459
368000014,0,0,0,33.81489666666667,118.59505
368000014,0,0,0,33.81484666666667,118.59551
368000014,0,0,0,33.814796666666666,118.59597
368000014,0,0,0,33.814746666666665,118.59643
368000014,0,0,0,33.81469666666667,118.59689
368000014,0,0,0,33.81464666666667,118.59735
368000014,0,0,0,33.814595,118.59781
368000014,0,0,0,33.814545,118.59827
368000014,0,0,0,33.814495,118.59873
368000014,0,0,0,33.814445,118.59919
368000014,0,0,0,33.814395,118.59964833333333
368000014,0,0,0,33.814345,118.60010833333334
368000014,0,0,0,33.814295,118.60056833333333
368000014,0,0,0,33.814245,118.60102833333333
368000014,0,0,0,33.814195,118.60148833333334
368000014,0,0,0,33.814145,118.60194833333334
368000014,0,0,0,33.814095,118.60240833333333
368000014,0,0,0,33.814045,118.60286833333333
368000014,0,0,0,33.813995,118.60332833333334
368000014,0,0,0,33.813945,118.60378833333333
368000014,0,0,0,33.81389333333333,118.60424833333333
368000014,0,0,0,33.81384333333333,118.60470833333333
368000014,0,0,0,33.81379333333334,118.60516833333334
368000014,0,0,0,33.813743333333335,118.60562833333333
368000014,0,0,0,33.81369333333333,118.60608833333333
368000014,0,0,0,33.81364333333333,118.60654833333334
368000014,0,0,0,33.81359333333333,118.60700833333334
368000014,0,0,0,33.813543333333335,118.60746833333333
368000014,0,0,0,33.813493333333334,118.60792833333333
368000014,0,0,0,33.81344333333333,118.60838833333334
368000014,0,0,0,33.81339333333333,118.60884833333333
368000014,0,0,0,33.813343333333336,118.60930833333333
368000014,0,0,0,33.813293333333334,118.60976833333334
368000014,0,0,0,33.81324333333333,118.61022666666666
368000014,0,0,0,33.81319166666667,118.61068666666667
368000014,0,0,0,33.81314166666667,118.61114666666667
368000014,0,0,0,33.813091666666665,118.61160666666666
368000014,0,0,0,33.81304166666666,118.61206666666666
368000014,0,0,0,33.81299166666667,118.61252666666667
368000014,0,0,0,33.81294166666667,118.61298666666667
368000014,0,0,0,33.812891666666665,118.61344666666666
368000014,0,0,0,33.812841666666664,118.61390666666667
368000014,0,0,0,33.81279166666667,118.61436666666667
368000014,0,0,0,33.81274166666667,118.61482666666667
368000014,0,0,0,33.812691666666666,118.61528666666666
368000014,0,0,0,33.812641666666664,118.61574666666667
368000014,0,0,0,33.81259166666667,118.61620666666667
368000014,0,0,0,33.81254166666667,118.61666666666666
368000014,0,0,0,33.81249,118.61712666666666
368000014,0,0,0,33.81244,118.61758666666667
368000014,0,0,0,33.81239,118.61804666666667
368000014,0,0,0,33.81234,118.61850666666666
368000014,0,0,0,33.81229,118.61896666666667
368000014,0,0,0,33.81224,118.61942666666667
368000014,0,0,0,33.81219,118.61988666666667
368000014,0,0,0,33.81214,118.62034666666666
368000014,0,0,0,33.81209,118.620805
368000014,0,0,0,33.81204,118.621265
368000014,0,0,0,33.81199,118.621725
368000014,0,0,0,33.81194,118.622185
368000014,0,0,0,33.81189,118.622645
368000014,0,0,0,33.81184,118.623105
368000014,0,0,0,33.81178833333333,118.623565
368000014,0,0,0,33.81173833333333,118.624025
368000014,0,0,0,33.811688333333336,118.624485
368000014,0,0,0,33.811638333333335,118.624945
368000014,0,0,0,33.81158833333333,118.625405
368000014,0,0,0,33.81153833333333,118.625865
368000014,0,0,0,33.81148833333334,118.626325
368000014,0,0,0,33.811438333333335,118.626785
368000014,0,0,0,33.81138833333333,118.627245
368000014,0,0,0,33.81133833333333,118.627705
368000014,0,0,0,33.81128833333333,118.628165
368000014,0,0,0,33.811238333333336,118.628625
368000014,0,0,0,33.811188333333334,118.629085
368000014,0,0,0,33.81113833333333,118.629545
368000014,0,0,0,33.81108666666667,118.630005
368000014,0,0,0,33.811036666666666,118.630465
368000014,0,0,0,33.810986666666665,118.630925
368000014,0,0,0,33.81093666666667,118.631385
368000014,0,0,0,33.81088666666667,118.63184333333334
368000014,0,0,0,33.81083666666667,118.63230333333334
368000014,0,0,0,33.810786666666665,118.63276333333333
368000014,0,0,0,33.81073666666666,118.63322333333333
368000014,0,0,0,33.81068666666667,118.63368333333334
368000014,0,0,0,33.81063666666667,118.63414333333333
368000014,0,0,0,33.810586666666666,118.63460333333333
368000014,0,0,0,33.810536666666664,118.63506333333333
368000014,0,0,0,33.81048666666667,118.63552333333334
368000014,0,0,0,33.81043666666667,118.63598333333333
368000014,0,0,0,33.810385,118.63644333333333
368000014,0,0,0,33.810335,118.63690333333334
368000014,0,0,0,33.810285,118.63736333333334
368000014,0,0,0,33.810235,118.63782333333333
368000014,0,0,0,33.810185,118.63828333333333
368000014,0,0,0,33.810135,118.63874333333334
368000014,0,0,0,33.810085,118.63920333333333
368000014,0,0,0,33.810035,118.63966333333333
368000014,0,0,0,33.809985,118.64012333333334
368000014,0,0,0,33.809935,118.64058333333334
368000014,0,0,0,33.809885,118.64104333333333
368000014,0,0,0,33.809835,118.64150333333333
368000014,0,0,0,33.809785,118.64196333333334
368000014,0,0,0,33.809735,118.64242166666666
368000014,0,0,0,33.80968333333333,118.64288166666667
368000014,0,0,0,33.80963333333333,118.64334166666667
368000014,0,0,0,33.809583333333336,118.64380166666666
368000014,0,0,0,33.809533333333334,118.64426166666667
368000014,0,0,0,33.80948333333333,118.64472166666667
368000014,0,0,0,33.80943333333333,118.64518166666667
368000014,0,0,0,33.80938333333334,118.64564166666666
368000014,0,0,0,33.809333333333335,118.64610166666667
368000014,0,0,0,33.80928333333333,118.64656166666667
368000014,0,0,0,33.80923333333333,118.64702166666666
368000014,0,0,0,33.80918333333333,118.64748166666666
368000014,0,0,0,33.809133333333335,118.64794166666667
368000014,0,0,0,33.809083333333334,118.64840166666667
368000014,0,0,0,33.80903333333333,118.64886166666666
368000014,0,0,0,33.80898166666667,118.64932166666667
368000014,0,0,0,33.808931666666666,118.64978166666667
368000014,0,0,0,33.808881666666665,118.65024166666667
368000014,0,0,0,33.80883166666667,118.65070166666666
368000014,0,0,0,33.80878166666667,118.65116166666667
368000014,0,0,0,33.80873166666667,118.65162166666667
368000014,0,0,0,33.808681666666665,118.65208166666666
368000014,0,0,0,33.80863166666666,118.65254166666666
368000014,0,0,0,33.80858166666667,118.653
368000014,0,0,0,33.80853166666667,118.65346
368000014,0,0,0,33.808481666666665,118.65392
368000014,0,0,0,33.808431666666664,118.65438
368000014,0,0,0,33.80838166666667,118.65484
368000014,0,0,0,33.80833166666667,118.6553
368000014,0,0,0,33.80828,118.65576
368000014,0,0,0,33.80823,118.65622
368000014,0,0,0,33.80818,118.65668
368000014,0,0,0,33.80813,118.65714
368000014,0,0,0,33.80808,118.6576
368000014,0,0,0,33.80803,118.65806
368000014,0,0,0,33.80798,118.65852
368000014,0,0,0,33.80793,118.65898
368000014,0,0,0,33.80788,118.65944
368000014,0,0,0,33.80783,118.6599
368000014,0,0,0,33.80778,118.66036
368000014,0,0,0,33.80773,118.66082
368000014,0,0,0,33.80768,118.66128
368000014,0,0,0,33.80763,118.66174
368000014,0,0,0,33.80757833333333,118.6622
368000014,0,0,0,33.80752833333333,118.66266
368000014,0,0,0,33.807478333333336,118.66312
368000014,0,0,0,33.807428333333334,118.66357833333333
368000014,0,0,0,33.80737833333333,118.66403833333334
368000014,0,0,0,33.80732833333333,118.66449833333333
368000014,0,0,0,33.807278333333336,118.66495833333333
368000014,0,0,0,33.807228333333335,118.66541833333333
368000014,0,0,0,33.80717833333333,118.66587833333334
368000014,0,0,0,33.80712833333333,118.66633833333333
368000014,0,0,0,33.80707833333334,118.66679833333333
368000014,0,0,0,33.807028333333335,118.66725833333334
368000014,0,0,0,33.80697833333333,118.66771833333334
368000014,0,0,0,33.80692833333333,118.66817833333333
368000014,0,0,0,33.80687666666667,118.66863833333333
